from_id,from_label,date,to_id,to_label,to_name,to_color,function_id,function_color,function_english,function,amount,Currency
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),354446640,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,551128280,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,24994700,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,10,#2458A3,Health ',Sanita',134061470,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),2839948440,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,12,#211D79,Water,Acqua,1563610,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,13,#42928F,Sewers and Water,Fognature e depurazione Acque,125220,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,14,#44913D,Environment,Ambiente,45760440,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,139460,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,49714592970,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,19,#14388C,Other transport,Altri trasporti,1072711270,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,20,#CD531C,ROAD ',Viabilita',298329610,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,21,#42928F,Telecommunications,Telecomunicazioni,165882620,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,22,#449256,Agriculture,Agricoltura,74005310,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,24,#E29826,Tourism,Turismo,0,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,25,#2458A3,Commerce,Commercio,2376640,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,26,#42928F,Industry and Handicrafts,Industria e Artigianato,451028880,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,27,#CA221D,Energy,Energia,551980,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,29,#EDC92D,Other economic sectors,Altre in campo economico,319826540,EUR
AC,Amministrazioni Centrali,2008,03,Lombardia,italy-Lombardia,#CD531C,30,#42928F,Unclassified expenditure,Oneri non ripartibili,12532701140,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,1,#449256,General Administration,Amministrazione Generale,4604326660,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,2,#6AAC32,Defence,Difesa,1403244530,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,3,#D32645,Public Safety,Sicurezza pubblica,628924870,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,4,#481B79,Justice,Giustizia,246180630,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,5,#6AAC32,Education,Istruzione,2738340940,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,6,#A5B425,Training,Formazione,25561410,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),132739590,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,186696560,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,108516410,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,10,#2458A3,Health ',Sanita',28628260,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),1601711370,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,12,#211D79,Water,Acqua,146914340,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,13,#42928F,Sewers and Water,Fognature e depurazione Acque,16248440,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,14,#44913D,Environment,Ambiente,108949990,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,61340,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,21823930320,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,19,#14388C,Other transport,Altri trasporti,451369730,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,20,#CD531C,ROAD ',Viabilita',207556930,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,21,#42928F,Telecommunications,Telecomunicazioni,74016960,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,22,#449256,Agriculture,Agricoltura,101914730,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,24,#E29826,Tourism,Turismo,0,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,25,#2458A3,Commerce,Commercio,486450,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,26,#42928F,Industry and Handicrafts,Industria e Artigianato,98729240,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,27,#CA221D,Energy,Energia,194500,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,29,#EDC92D,Other economic sectors,Altre in campo economico,163303120,EUR
AC,Amministrazioni Centrali,2008,05,Veneto,italy-Veneto,#CA221D,30,#42928F,Unclassified expenditure,Oneri non ripartibili,2257565220,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,1,#449256,General Administration,Amministrazione Generale,1344358130,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,2,#6AAC32,Defence,Difesa,1134315970,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,3,#D32645,Public Safety,Sicurezza pubblica,325032680,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,4,#481B79,Justice,Giustizia,93391400,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,5,#6AAC32,Education,Istruzione,723866060,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,6,#A5B425,Training,Formazione,8817340,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),35901530,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,176815420,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,16712230,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,10,#2458A3,Health ',Sanita',15171700,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),538507920,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,12,#211D79,Water,Acqua,269890,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,13,#42928F,Sewers and Water,Fognature e depurazione Acque,18270,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,14,#44913D,Environment,Ambiente,9315350,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,21030,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,7173821000,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,19,#14388C,Other transport,Altri trasporti,133135090,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,20,#CD531C,ROAD ',Viabilita',59666710,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,21,#42928F,Telecommunications,Telecomunicazioni,26396110,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,22,#449256,Agriculture,Agricoltura,20422960,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,24,#E29826,Tourism,Turismo,0,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,25,#2458A3,Commerce,Commercio,500530,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,26,#42928F,Industry and Handicrafts,Industria e Artigianato,19176860,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,27,#CA221D,Energy,Energia,69140,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,29,#EDC92D,Other economic sectors,Altre in campo economico,53032120,EUR
AC,Amministrazioni Centrali,2008,06,Friuli Venezia,italy-Friuli Venezia,#D32645,30,#42928F,Unclassified expenditure,Oneri non ripartibili,1540028320,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,1,#449256,General Administration,Amministrazione Generale,1655771780,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,2,#6AAC32,Defence,Difesa,653804870,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,3,#D32645,Public Safety,Sicurezza pubblica,449384490,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,4,#481B79,Justice,Giustizia,199603190,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,5,#6AAC32,Education,Istruzione,837145300,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,6,#A5B425,Training,Formazione,12374020,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),95444840,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,117669940,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,11615750,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,10,#2458A3,Health ',Sanita',26612160,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),770884700,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,12,#211D79,Water,Acqua,339230,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,13,#42928F,Sewers and Water,Fognature e depurazione Acque,65940,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,14,#44913D,Environment,Ambiente,19216090,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,71260,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,10640366190,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,19,#14388C,Other transport,Altri trasporti,344508690,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,20,#CD531C,ROAD ',Viabilita',121027400,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,21,#42928F,Telecommunications,Telecomunicazioni,40408100,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,22,#449256,Agriculture,Agricoltura,4165860,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,24,#E29826,Tourism,Turismo,0,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,25,#2458A3,Commerce,Commercio,729920,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,26,#42928F,Industry and Handicrafts,Industria e Artigianato,229075790,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,27,#CA221D,Energy,Energia,238230,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,29,#EDC92D,Other economic sectors,Altre in campo economico,53156020,EUR
AC,Amministrazioni Centrali,2008,07,Liguria,italy-Liguria,#C22769,30,#42928F,Unclassified expenditure,Oneri non ripartibili,711249510,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,1,#449256,General Administration,Amministrazione Generale,4591755750,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,2,#6AAC32,Defence,Difesa,1028164850,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,3,#D32645,Public Safety,Sicurezza pubblica,583834440,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,4,#481B79,Justice,Giustizia,279625620,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,5,#6AAC32,Education,Istruzione,2213683720,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,6,#A5B425,Training,Formazione,23942660,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),172652390,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,251643900,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,20390010,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,10,#2458A3,Health ',Sanita',37501660,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),1629352330,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,12,#211D79,Water,Acqua,22170600,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,13,#42928F,Sewers and Water,Fognature e depurazione Acque,1919490,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,14,#44913D,Environment,Ambiente,21455290,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,54620,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,23994050440,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,19,#14388C,Other transport,Altri trasporti,973139840,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,20,#CD531C,ROAD ',Viabilita',207230400,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,21,#42928F,Telecommunications,Telecomunicazioni,75201020,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,22,#449256,Agriculture,Agricoltura,188749280,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,24,#E29826,Tourism,Turismo,0,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,25,#2458A3,Commerce,Commercio,1299550,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,26,#42928F,Industry and Handicrafts,Industria e Artigianato,53549690,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,27,#CA221D,Energy,Energia,504800,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,29,#EDC92D,Other economic sectors,Altre in campo economico,106824110,EUR
AC,Amministrazioni Centrali,2008,08,Emilia Romagna,italy-Emilia Romagna,#7A2077,30,#42928F,Unclassified expenditure,Oneri non ripartibili,3155997850,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,1,#449256,General Administration,Amministrazione Generale,3671444050,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,2,#6AAC32,Defence,Difesa,1168183810,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,3,#D32645,Public Safety,Sicurezza pubblica,604578330,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,4,#481B79,Justice,Giustizia,326536100,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,5,#6AAC32,Education,Istruzione,2114137870,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,6,#A5B425,Training,Formazione,28779340,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),204568460,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,294191740,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,68627430,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,10,#2458A3,Health ',Sanita',31976210,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),1545795000,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,12,#211D79,Water,Acqua,16425260,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,13,#42928F,Sewers and Water,Fognature e depurazione Acque,2381980,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,14,#44913D,Environment,Ambiente,44373920,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,266980,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,20199018510,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,19,#14388C,Other transport,Altri trasporti,540205740,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,20,#CD531C,ROAD ',Viabilita',194628140,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,21,#42928F,Telecommunications,Telecomunicazioni,73815210,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,22,#449256,Agriculture,Agricoltura,49262680,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,24,#E29826,Tourism,Turismo,0,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,25,#2458A3,Commerce,Commercio,662080,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,26,#42928F,Industry and Handicrafts,Industria e Artigianato,100398340,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,27,#CA221D,Energy,Energia,262870,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,29,#EDC92D,Other economic sectors,Altre in campo economico,122876240,EUR
AC,Amministrazioni Centrali,2008,09,Toscana,italy-Toscana,#481B79,30,#42928F,Unclassified expenditure,Oneri non ripartibili,1815866050,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,1,#449256,General Administration,Amministrazione Generale,776564820,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,2,#6AAC32,Defence,Difesa,123025110,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,3,#D32645,Public Safety,Sicurezza pubblica,121442410,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,4,#481B79,Justice,Giustizia,92575640,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,5,#6AAC32,Education,Istruzione,557763850,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,6,#A5B425,Training,Formazione,7126890,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),24760760,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,85588490,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,5407000,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,10,#2458A3,Health ',Sanita',9462270,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),573919860,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,12,#211D79,Water,Acqua,240630,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,13,#42928F,Sewers and Water,Fognature e depurazione Acque,204820,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,14,#44913D,Environment,Ambiente,7718650,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,84600,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,4874424510,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,19,#14388C,Other transport,Altri trasporti,99807210,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,20,#CD531C,ROAD ',Viabilita',111468680,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,21,#42928F,Telecommunications,Telecomunicazioni,16717490,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,22,#449256,Agriculture,Agricoltura,21294290,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,24,#E29826,Tourism,Turismo,0,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,25,#2458A3,Commerce,Commercio,502110,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,26,#42928F,Industry and Handicrafts,Industria e Artigianato,25108460,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,27,#CA221D,Energy,Energia,78120,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,29,#EDC92D,Other economic sectors,Altre in campo economico,22276200,EUR
AC,Amministrazioni Centrali,2008,10,Umbria,italy-Umbria,#211D79,30,#42928F,Unclassified expenditure,Oneri non ripartibili,215671260,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,1,#449256,General Administration,Amministrazione Generale,1438560270,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,2,#6AAC32,Defence,Difesa,270708120,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,3,#D32645,Public Safety,Sicurezza pubblica,283506860,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,4,#481B79,Justice,Giustizia,111442340,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,5,#6AAC32,Education,Istruzione,1000125250,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,6,#A5B425,Training,Formazione,7993530,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),16617490,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,103854210,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,14530890,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,10,#2458A3,Health ',Sanita',12960890,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),732817120,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,12,#211D79,Water,Acqua,218260,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,13,#42928F,Sewers and Water,Fognature e depurazione Acque,19020,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,14,#44913D,Environment,Ambiente,15879050,EUR
AC,Amministrazioni Centrali,2008,11,Marche,italy-Marche,#14388C,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,21790,EUR
